,owner_1_score,RATE_owner_1,CAP_AMOUNT_owner_1,PERCENT_OWN_owner_1,years_in_business,RATE_ID_FOR_years_in_business,fsr,INPUT_VALUE_ID_FOR_num_negative_days,RATE_ID_FOR_num_negative_days,INPUT_VALUE_ID_FOR_num_deposits,RATE_ID_FOR_num_deposits,INPUT_VALUE_ID_FOR_monthly_gross,INPUT_VALUE_ID_FOR_average_ledger,INPUT_VALUE_ID_FOR_fc_margin,INPUT_VALUE_ID_FOR_current_position,INPUT_VALUE_ID_FOR_avg_net_deposits,INPUT_VALUE_owner_4,RATE_owner_4,CAP_AMOUNT_owner_4,PERCENT_OWN_owner_4,deal_application_thread_id,completion_status,PCA
1086,549.0,2,35000.0,100.0,8.66,0,23.0,1.0,0,30.0,0,37771.0,8834.25,0.23,1.0,37771.0,549.0,2,35000.0,100.0,1694,0,-0.14898299807963447
1087,505.0,2,35000.0,100.0,6.84,0,13.333333333333334,0.666666667,0,16.66666667,0,109106.0,7333.333333,0.07,1.0,109106.0,505.0,2,35000.0,100.0,1977,2,-0.12795355651722784
1088,659.0,0,150000.0,100.0,1.12,1,19.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,659.0,0,150000.0,100.0,4171,0,-0.1676291776937738
1089,726.0,0,150000.0,100.0,16.14,0,75.0,0.0,0,55.66666667,0,63073.0,31319.0,0.5,1.0,63073.0,726.0,0,150000.0,100.0,8046,1,-0.011706606449726981
1090,573.0,2,35000.0,100.0,7.56,0,96.0,1.25,1,11.75,1,241528.25,36150.0,0.15,2.0,241528.25,573.0,2,35000.0,100.0,8262,1,-0.08806744271920416
1091,626.0,0,150000.0,100.0,11.98,0,20.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,626.0,0,150000.0,100.0,4514,0,-0.16781619291681465
1092,514.0,2,35000.0,100.0,10.02,0,17.0,0.2,0,32.6,0,108504.4,12460.4,0.11,2.0,108504.4,514.0,2,35000.0,100.0,4122,0,-0.13890706089195642
1093,704.0,0,150000.0,100.0,2.31,0,31.0,0.0,0,10.4,2,139000.8,18409.9,0.13,0.0,139000.8,704.0,0,150000.0,100.0,7526,1,0.01081751614144176
1094,620.0,0,150000.0,100.0,109.24,0,45.0,0.0,0,26.0,0,277388.564,5534.4,0.02,2.0,277388.564,620.0,0,150000.0,100.0,576,1,0.05162170291078564
1095,600.0,0,150000.0,0.0,11.11,0,2.0,1.666666667,1,81.22222222,0,135836.4444,16430.17222,0.12,2.0,135836.4444,642.3333333333334,5,150000.0,100.0,88,1,-0.030888415869755763
1096,591.0,1,100000.0,100.0,7.07,0,86.0,0.0,0,2.2,2,30867.0,0.0,0.0,2.0,30867.0,591.0,1,100000.0,100.0,6445,1,-0.13563290233753184
1097,582.0,1,100000.0,100.0,8.72,0,7.0,0.5,0,36.5,0,23062.485,3428.0,0.15,0.0,23062.485,582.0,1,100000.0,100.0,4699,1,-0.08042533829374539
1098,718.0,0,150000.0,100.0,28.13,0,69.0,0.5,0,61.75,0,189827.0,6774.5,0.04,1.0,189827.0,718.0,0,150000.0,100.0,2846,0,0.28376772412258605
1099,612.0,0,150000.0,100.0,16.59,0,5.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,612.0,0,150000.0,100.0,4782,0,-0.16789553270840774
1100,581.0,1,100000.0,33.0,2.38,0,55.0,6.5,3,78.75,0,48668.75,1846.75,0.04,0.0,48668.75,561.0,1,100000.0,66.0,2187,1,-0.09039041839906563
1101,649.0,0,150000.0,100.0,18.93,0,70.0,0.0,0,11.5,0,53664.67,11488.5,0.21,0.0,53664.67,649.0,0,150000.0,100.0,3266,1,-0.014949422730128904
1102,713.0,0,150000.0,100.0,3.1,0,80.0,0.0,0,11.66666667,0,466666.6667,45333.33333,0.1,2.0,466666.6667,713.0,0,150000.0,100.0,633,1,0.10860924881757929
1103,649.0,0,150000.0,100.0,18.93,0,50.333333333333336,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,649.0,0,150000.0,100.0,3266,1,-0.16768584897348315
1104,707.0,0,150000.0,100.0,25.42,0,87.0,0.333333333,0,22.66666667,0,47680.83,13761.89,0.29,1.0,47680.83,707.0,0,150000.0,100.0,7541,2,-0.016405672264686415
1105,551.0,1,100000.0,100.0,1805.4,0,5.0,2.8,2,0.0,3,102124.8,4400.0,0.04,1.0,102124.8,551.0,1,100000.0,100.0,429,1,-0.04619215823993044
1106,585.0,1,100000.0,100.0,8.49,0,4.0,7.5,3,6.0,3,31130.75,1315.25,0.04,0.0,31130.75,585.0,1,100000.0,100.0,766,1,-0.0780016226952271
1107,684.0,0,150000.0,80.0,2.57,0,24.0,0.0,0,20.75,0,36992.0,6670.75,0.18,0.0,36992.0,716.0,0,150000.0,100.0,1545,0,-0.023428935550944628
1108,467.0,3,0.0,100.0,4.17,0,41.0,0.0,0,28.0,0,30510.97,4235.0,0.14,0.0,30510.97,467.0,3,0.0,100.0,1707,2,-0.1907907662826756
1109,448.0,3,0.0,50.0,6.66,0,14.333333333333334,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,467.0,3,0.0,100.0,2193,2,-0.34598952698874796
1110,480.0,3,0.0,50.0,0.86,2,7.0,0.0,0,0.0,3,25000.0,0.0,0.0,0.0,25000.0,456.0,3,0.0,100.0,3463,1,-0.27003391110340286
1111,504.0,2,35000.0,100.0,4.22,0,21.0,4.8,3,28.8,0,66534.6,5499.0,0.08,1.0,66534.6,504.0,2,35000.0,100.0,750,0,-0.14065801248216125
1112,595.0,1,100000.0,100.0,8.0,0,25.0,0.0,0,32.75,0,49681.75,17387.0,0.35,0.0,49681.75,595.0,1,100000.0,100.0,6593,0,-0.07241130131910346
1113,493.0,3,0.0,100.0,1.66,1,6.333333333333333,0.0,0,0.0,3,20348.33333,1858.666667,0.09,1.0,20348.33333,493.0,3,0.0,100.0,486,2,-0.19367487345873405
1114,640.0,0,150000.0,93.33333333333333,14.096666666666666,4,47.333333333333336,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5,150000.0,0.0,1843,0,-0.1842290666698799
1115,500.0,2,35000.0,0.0,11.09,0,1.0,0.0,0,50.0,0,118390.0,4482.0,0.04,2.0,115187.0,537.0,5,35000.0,100.0,88,1,-0.23427259661225802
